Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type,Machine failure,TWF,HDF,PWF,OSF,RNF
301.19410021333823,308.92844276103455,1748.1738686566096,41.324080363734815,3.3084223239547867,M,0,0,0,0,0,0
302.18509015568196,312.92834819697595,1653.0277866402355,34.09871597578336,31.52091624818779,L,0,0,0,0,0,0
299.2877506991839,310.2889997933158,1790.6076183873488,47.66983203445598,292.25142127045206,M,0,0,0,0,0,0
304.6256938735079,309.02516678380897,1610.495373923443,54.44549936336551,61.85731972812784,M,0,0,0,0,0,0
296.91505002195544,309.2498543190472,1426.0795859855916,37.539486486521575,53.5560982999053,L,0,0,0,0,0,0
299.8810100382891,308.02063235079703,1741.6412324834187,23.672382194506927,65.1039169659982,M,0,0,0,0,0,0
303.1893473426789,308.41641090751256,1570.6716208609996,43.4403326919132,131.96262816606753,M,0,0,0,0,0,0
303.64517522663573,311.8028539116605,1593.4330381967895,26.82194210225643,154.43832084478868,L,0,0,0,0,0,0
300.3534203749425,310.3882892010186,1727.1617669883808,29.103018580804346,113.6000922568059,L,0,0,0,0,0,0
298.8135034127008,309.5830504964655,1797.655938752046,41.53235476268307,91.558803760174,L,0,0,0,0,0,0
301.41170823350916,309.48721818077274,1786.3378868938835,20.820022728958243,138.98614794644828,H,0,0,0,0,0,0
301.5165413939103,309.8709709265631,1416.085964344025,30.847732113926966,179.30688211979643,M,0,0,0,0,0,0
301.11780152508334,309.29122300994715,2059.557801075098,30.396939216127304,39.05724369297069,M,0,0,0,0,0,0
301.0734845211544,306.4080094688987,1895.007994036721,49.23108709473907,162.39644224303788,M,0,0,0,0,0,0
301.68364350673295,308.74726693788847,1450.0834205189815,44.19771325339055,14.399088417938884,L,0,0,0,0,0,0
299.5345334922177,308.764160928557,1387.713469871822,26.935258542851106,139.5451133456849,M,0,0,0,0,0,0
302.3723744202201,311.17081210523645,1332.0518065571891,47.526915437806736,162.2031515047207,M,0,0,0,0,0,0
299.40126075682326,311.28936716232903,1582.5565748604984,28.27708284934596,158.71980226029012,M,0,0,0,0,0,0
300.1493656811231,310.81721934219763,1564.988315468313,37.18630582526069,77.8314659654223,M,0,0,0,0,0,0
301.74961568194067,307.9997139326682,1473.3695459215392,51.83281158169603,113.1623497120282,M,0,0,0,0,0,0
303.11555580537424,313.2027232671961,1744.9980659533533,45.23012919155581,61.74210952570716,M,0,0,0,0,0,0
302.5815173566562,310.74906305681463,1250.19054822978,34.795757030042175,80.2010137750358,L,0,0,0,0,0,0
302.0453108757171,311.79060535366466,1556.3479051031918,43.56869753470437,20.65655083189624,L,0,0,0,0,0,0
300.5256813499845,308.68803626861944,1934.6351764852645,36.91905031202315,-27.32502044009513,H,0,0,0,0,0,0
301.97198656504344,309.6834317548528,1470.430584165044,45.80848344627802,198.1150359156185,M,0,0,0,0,0,0
297.7042209329808,310.9048969863387,1762.6491555317862,49.53183010985087,195.28296865021707,L,0,0,0,0,0,0
302.66781640331,309.16826786069385,1639.5796522712487,44.43071293201795,44.64120038848472,L,0,0,0,0,0,0
298.76117371365626,310.9699465244206,1298.3847834288383,49.03375238937405,103.5591681442116,L,0,0,0,0,0,0
300.8905035321241,311.7637009066192,1320.6723702460308,37.0146312727432,108.70180656712618,L,0,0,0,0,0,0
299.86219473115244,306.2140467445658,1273.3513333459439,40.54220338660593,62.45221645106346,L,1,1,0,0,0,0
301.9115789976401,308.95995233414266,1603.661938498151,51.72174279522008,166.46613418623613,M,0,0,0,0,0,0
301.1930587918659,310.44743963033943,1531.5375396124084,49.54252065613267,81.41862626034174,M,0,0,0,0,0,0
295.958533137111,308.9738846238596,1759.2803857111287,33.820091032217206,87.31985376530781,M,0,0,0,0,0,0
298.1488724953797,312.0554049700568,1467.2228712675867,28.033732658334507,171.2947383516704,M,0,0,0,0,0,0
299.98864235865716,309.1915651600144,1694.2381149148032,29.546924526269528,94.3650297231676,L,0,0,0,0,0,0
304.48557524766477,310.7993313501597,1756.656767235013,28.38086902759737,182.5438088881841,M,0,0,0,0,0,0
301.03397977129526,308.68573536712336,1439.5391092885097,41.61061833016527,154.8927279955156,M,0,0,0,0,0,0
299.602543820948,309.4103043284697,1031.7742585085925,31.358677398534574,133.0397918554002,H,0,0,0,0,0,0
302.88776087660943,307.8473937664162,1326.9962179795716,59.26914811469712,82.97862035566037,M,0,0,0,0,0,0
299.87738152208925,310.5436021280405,1683.683903352593,43.65371999879447,28.51122870248649,M,0,0,0,0,0,0
297.5364468784927,308.8076353378192,1659.3671739411118,53.24581016466988,126.47880269105904,M,0,0,0,0,0,0
304.4593572864939,307.8604038389564,1264.2894800628528,41.21183146395653,121.01243512421728,M,0,0,0,0,0,0
300.35592761368724,309.87741006475943,1499.4297620009752,55.31032572018673,93.28090415542378,H,0,0,0,0,0,0
300.14117233429687,309.9238740304653,1604.8791188164462,48.27787248976452,111.09407381557116,M,0,0,0,0,0,0
301.34563082097145,308.2963396931847,1438.146202497671,47.94974353167467,132.9494653766634,H,0,0,0,0,0,0
301.3050654828971,310.31568124369505,1784.1439475111256,37.97539301678077,93.18945227001176,M,0,0,0,0,0,0
300.44193353951334,311.65956002355614,1164.5465865593158,50.83252639612242,47.649147537316544,M,0,0,0,0,0,0
304.5145764003317,309.33154172064326,1720.308156504552,28.111637816587876,168.36116027817644,H,0,0,0,0,0,0
304.1037559721082,307.87336618363884,1774.119534444699,41.65708489021231,121.81072516234958,M,0,0,0,0,0,0
299.2306047991393,312.50256988787214,1663.4271543679174,34.617779245125455,225.1473757761744,L,0,0,0,0,0,0
302.3965087068878,309.29549959467425,1452.9967492027304,50.64380403540278,27.58630845392581,M,0,0,0,0,0,0
301.92128499887616,308.1498895093009,1784.2421686624673,39.98118975101351,28.829769659118625,L,0,0,0,0,0,0
299.43943106274537,311.33763879100565,1658.3428211327005,54.06808084472296,34.29330481075621,M,0,0,0,0,0,0
299.2774074722015,309.4011508735607,1201.4640383075007,28.206374028008693,46.50588730207214,M,0,0,0,0,0,0
303.45983957971526,308.67061437632697,1130.9056589618208,71.21294073243337,212.47224549937772,M,0,0,0,0,0,0
300.99427899506054,308.43387655525834,1867.7182248181105,44.262863045693,40.26224954044199,M,0,0,0,0,0,0
303.432452405161,311.47966762843083,1818.2046845866666,26.99901656939296,114.53460850516176,M,0,0,0,0,0,0
301.2367239770668,308.885484137884,1588.740742005655,33.86347333399337,228.813918542027,M,0,0,0,0,0,0
302.4182149053922,308.4617995911872,1361.107749282455,36.071269436764815,81.2049915325467,M,0,0,0,0,0,0
304.5642447671399,308.4760977863795,1826.7506846767103,43.28714456530405,58.275127922550766,M,1,0,0,0,0,1
299.61283290256097,309.2802886093983,1719.6435724575426,49.44584648806024,116.8067797657007,M,0,0,0,0,0,0
301.51664020715685,313.23028300727884,1640.697457859211,36.20777361805687,127.8840343550778,L,0,0,0,0,0,0
302.5144349644455,307.5942566939945,1738.8745546723667,36.20217049591541,54.479939857913074,L,0,0,0,0,0,0
300.1464140346534,313.0198146068197,1509.575195374651,51.61587310704595,138.47808325246186,H,0,0,0,0,0,0
302.0159659053658,308.2031430495668,1574.7212749629552,17.214386577865493,0.950042869863239,M,0,0,0,0,0,0
301.5162448300781,309.40372848979274,1671.1799956726284,24.1035343731499,62.966516280098936,L,0,0,0,0,0,0
300.9281115583542,310.5609362247823,1380.7946991841673,39.98808986663542,102.58710559500604,M,0,0,0,0,0,0
306.01023552953956,311.3186629468128,1588.4414497035878,63.80880386677739,182.83986980766224,L,0,0,0,0,0,0
298.6529455542665,312.98480632503464,1603.3920881745114,34.58495201582291,128.16130924065567,M,0,0,0,0,0,0
301.2819581503448,311.2400111289912,1796.7362601231594,58.74200207583866,99.64255943860218,M,0,0,0,0,0,0
297.9163286842207,310.00980111224965,1595.5716194389067,43.547785173646695,49.44135940947376,L,0,0,0,0,0,0
300.7307296568829,311.25271416982275,1630.926572636854,37.368637129243965,43.56000039552795,L,0,0,0,0,0,0
296.36877182391163,311.5738811127323,1430.3682988132716,41.310401312340005,6.541944079000217,M,0,0,0,0,0,0
302.39370752747095,307.4566290738226,1586.2051028978865,41.30724408744784,126.33199485998632,M,0,0,0,0,0,0
300.82569274747715,308.26770543891814,1320.9049660226326,37.897276283151164,137.0787115147774,M,0,0,0,0,0,0
303.74528341851055,308.8880911459749,1687.5526109504212,44.02918152904807,140.0126623209373,L,0,0,0,0,0,0
301.05473164913224,311.0752024237562,1600.4306213506643,35.89774750596534,16.58458763246307,M,0,0,0,0,0,0
302.28274225717007,311.85384860581325,1562.1102253441888,32.55261535983025,159.44928994619198,M,0,0,0,0,0,0
300.87739896659696,312.6421903445655,1676.9814665851848,49.17840865549914,136.97117906361535,M,0,0,0,0,0,0
301.73520135776573,310.6576395390588,1692.0532457585605,8.189463075103411,76.79053706953106,M,0,0,0,0,0,0
301.7053152751691,311.3304074705084,1451.6048243369362,56.27525545224896,116.58122479530178,L,0,0,0,0,0,0
301.3807290365742,308.9702336312938,1239.1875141070443,36.238878923154594,167.3951673286929,L,0,0,0,0,0,0
298.13939403276055,310.1445979115762,1667.7922532265507,24.830293813803426,109.23134416448558,M,0,0,0,0,0,0
298.41803981201366,311.490212884406,1535.1673774025223,48.83937298531461,161.84444485348376,M,0,0,0,0,0,0
301.1715479166319,309.8498533077567,1357.6176168240393,47.79576497186351,118.5536771719812,L,0,0,0,0,0,0
298.52743710474033,310.2592459475976,1321.760381772094,43.26961104119213,77.02509573452977,M,0,0,0,0,0,0
296.92612682200115,311.48742791161044,1544.1296078005394,36.893671264004126,138.80081887954483,M,0,0,0,0,0,0
301.5225097845103,312.79271773580706,1410.2377153429434,41.73590604425546,68.6542822954269,L,0,0,0,0,0,0
303.0871840858568,309.0813674415759,1660.3814169971558,46.72355466459466,183.4320420728024,M,0,0,0,0,0,0
300.70303701886957,309.228916851178,1336.936936688227,42.93295099896893,154.0954245401159,L,0,0,0,0,0,0
298.27893720779014,308.59776983024,1758.8599858586633,35.446542874271934,76.54313497528908,M,1,0,1,0,0,0
303.51349294679034,310.26092114175003,1477.220784471599,49.131636768278334,174.25763058637716,M,0,0,0,0,0,0
301.3439763700131,311.04395992618583,1890.0596515797222,49.63649659375876,110.84765378861827,M,0,0,0,0,0,0
296.71168779525686,310.4858000050669,1700.252946612674,62.67671936233883,123.79265859521158,M,0,0,0,0,0,0
300.33915169646923,311.4463024416593,1167.7888467765933,21.322966359524003,129.04418776715718,M,0,0,0,0,0,0
303.65493017825906,313.80466658049664,1260.9226909217748,42.31155596951701,186.67284905179295,M,0,0,0,0,0,0
301.2051191064644,311.5598222929561,1900.7322737734783,33.414580231893304,124.7972843528264,L,0,0,0,0,0,0
298.3876835945475,310.9569596077729,1176.4666943707998,61.018911476998206,175.53638508498832,M,0,0,0,0,0,0
296.8839745094572,310.3786021931959,1484.4588887086259,44.43853093703616,197.5374746668201,H,1,0,0,0,1,0
302.623609917184,308.7645897325195,1752.9360228096893,40.71774184293531,-30.917322462627595,L,0,0,0,0,0,0
300.35736920913246,308.4700581572809,1751.4314355923234,43.15016887948121,146.4232234138736,L,0,0,0,0,0,0
302.23112120126774,306.8430823846609,1774.9992473423465,51.99254654529288,89.6551995667991,M,0,0,0,0,0,0
303.3480273139482,308.83925657199507,1504.8647061403437,52.87080427127225,75.57922898755254,M,0,0,0,0,0,0
297.4631821389151,308.6197562911677,1427.0936671229003,43.44792283383583,163.22301736393615,H,0,0,0,0,0,0
302.8191526057202,309.8401352761795,1686.8390322766488,47.57985921978324,219.6538480080264,L,0,0,0,0,0,0
298.5654592369072,312.59734433487864,1230.7048892809048,54.45320825052822,72.57624734511779,M,0,0,0,0,0,0
301.7052121311374,309.01840270304814,1573.086792075075,32.63635605598475,161.0153077341372,M,0,0,0,0,0,0
300.39091592994674,306.71361367105624,1655.4224562640115,39.030743015683306,144.20279592329456,M,0,0,0,0,0,0
303.22381282659194,307.14604926462675,1496.3564957262063,22.07662309873543,151.14153197212482,M,0,0,0,0,0,0
301.5559347532293,311.2839536396391,1284.111642813093,29.629708408753597,148.14433562450242,L,0,0,0,0,0,0
301.6612451226609,308.9422835353703,1660.6837566243119,35.28274795477802,15.40960031668574,M,0,0,0,0,0,0
304.3465021423332,310.64142367427104,1498.1351739771544,34.05257718321679,100.17113146351528,M,0,0,0,0,0,0
298.54958532247076,310.3934838173803,1519.8084767428704,38.71380101383683,60.09190336818908,H,0,0,0,0,0,0
299.96920569696374,310.64535639135727,1437.8406950474252,40.82661771449704,262.7157255455912,M,0,0,0,0,0,0
301.6920921170966,309.6137330416483,1545.1869474689634,50.63602442137068,27.81628734139169,L,0,0,0,0,0,0
303.5050176893116,308.67086355062946,1443.887244814071,36.88269779311965,115.95123095299157,M,0,0,0,0,0,0
302.0846611116867,311.3509550185073,1490.8033938721737,53.30460336990612,129.81803217436723,H,0,0,0,0,0,0
301.1479964083801,308.14362829276484,1415.9552191516004,27.17764570229844,177.54980283664003,L,0,0,0,0,0,0
299.4887370619003,309.91692762641253,1085.2678879930345,46.32769312608678,-7.318453056651279,M,0,0,0,0,0,0
297.7626983360387,307.5830680904484,1625.1076423032637,44.28463754029852,82.29268599204127,H,0,0,0,0,0,0
303.2096824288701,307.4542888887219,1320.6014219032036,78.73664497785359,133.27675190477703,L,0,0,0,0,0,0
302.9171974822297,310.7196985905196,1601.304835617756,46.37964230271024,125.19482104093092,M,0,0,0,0,0,0
299.91090633973255,310.0521232487461,1197.414823249948,34.687589217504225,161.08400252923622,L,0,0,0,0,0,0
303.48700727690755,310.23237491661024,1126.9693483378633,61.082738107622745,-3.1909666969429225,M,0,0,0,0,0,0
301.0845105474535,313.9850603433378,1363.920643622734,45.22381858615978,132.03233479248766,M,0,0,0,0,0,0
302.5812674785193,310.4035268563377,1594.4157320850375,36.73351995064464,103.93923362663652,L,0,0,0,0,0,0
300.84724150464945,309.4061893850378,1426.3848196487127,36.22305372621925,49.91786614555152,L,0,0,0,0,0,0
302.6739509086022,308.9038739610321,1531.889563388823,31.38862011020453,177.38332460454004,L,0,0,0,0,0,0
303.5722437067162,310.02878063098586,1490.3305955290377,49.69701759590119,38.40852091847015,L,0,0,0,0,0,0
302.9869054632084,309.2234769490684,1630.928494143748,39.80374602366025,187.5378257376775,M,0,0,0,0,0,0
297.3814676822607,309.65369923965784,1538.143604078955,39.24608412681874,57.7198647707366,M,0,0,0,0,0,0
305.4687778628752,310.7177500362351,1279.31025967341,30.31661113723636,143.15529214150507,H,0,0,0,0,0,0
300.5111242310453,312.34419494248834,1853.367830910443,30.38258521206897,157.07952866006192,M,0,0,0,0,0,0
299.479069381022,311.44243295342994,1736.3301363876049,30.75692925837979,80.53767014231323,M,0,0,0,0,0,0
301.9547976639417,308.466025674784,1461.7408642351863,43.41072024044393,88.03749134342561,M,0,0,0,0,0,0
299.6251315744104,309.82250738380526,1707.759632995991,34.438037941074505,13.729208105942774,M,0,0,0,0,0,0
297.7254425178629,310.9022774936538,1786.442053693803,33.074700651227815,97.50202418631476,L,0,0,0,0,0,0
301.84825470475744,312.21391322256227,1652.8647657828692,31.552567758277995,201.45589347275055,M,0,0,0,0,0,0
302.125933578167,308.6013377454526,1656.5365187723696,44.04453604084407,60.20674338834608,M,0,0,0,0,0,0
301.6700478995827,311.5564507083227,1343.7639296032803,37.69863991260704,69.77756071612882,L,0,0,0,0,0,0
302.77127895879306,309.6692122961683,1567.9491449254033,35.10531755732336,105.87994284826352,M,0,0,0,0,0,0
304.7144831624242,310.5529446048716,1408.0039361312881,38.10565542487127,238.9678799528356,M,0,0,0,0,0,0
299.5266994315329,310.47875461340647,1240.2616063132184,19.585269384518668,54.06108822476946,L,0,0,0,0,0,0
302.1318031970573,310.682066786354,1571.5120764484752,62.53542814068646,105.32175594331572,M,0,0,0,0,0,0
304.2057779389948,309.2735306979929,1836.209155300495,23.92378114950241,36.87242489374604,M,0,0,0,0,0,0
300.1403207647865,310.2779619186361,1643.6737461723299,45.557595329391845,96.97670076969663,M,1,0,0,1,0,0
300.25419340663166,308.97727850268,1752.1008123134986,51.929108502915255,126.96055086753138,M,0,0,0,0,0,0
301.4485157972679,310.6766739923962,1359.2789116920096,23.113656731126092,90.63463632309012,M,0,0,0,0,0,0
301.2565223198093,311.33759950129286,1471.59393710815,25.977237707119286,153.0550998193269,M,0,0,0,0,0,0
300.8227091614817,312.4494209644461,1473.2745000994942,35.591454612029835,77.97551463855092,M,0,0,0,0,0,0
298.765458381785,311.3604142111015,1531.203044047094,34.92742169743494,68.9302541757265,L,0,0,0,0,0,0
301.3850919915894,311.43270171685066,1079.421027429217,44.48376651694568,220.87192144742875,M,0,0,0,0,0,0
302.6315016578122,309.431847003736,1309.4033475765648,41.09578045887158,50.90883495066983,L,0,0,0,0,0,0
299.69374886544745,309.1515559908993,1468.6470170851367,37.67216484780333,141.01832426737508,L,0,0,0,0,0,0
301.8500196961735,308.5455083936694,1447.068733545543,42.71969640332427,21.492100456671736,M,1,0,0,0,1,0
300.98010257264406,309.7536247050376,1193.2414186751564,48.79185219318208,102.73461447392826,M,0,0,0,0,0,0
300.669159595556,309.7239504274536,1553.2066136408673,50.92310768325724,40.27783724331161,M,0,0,0,0,0,0
302.3907596358188,308.15641415562595,1477.8627854992674,37.54756454524273,89.09647869468833,L,0,0,0,0,0,0
297.56806191058445,311.284533186655,1759.131567359593,44.440312304154325,197.259526166577,M,1,0,1,0,0,0
304.65085973115833,308.9239103885451,1535.4377559535885,44.215017311228046,227.79684708425447,M,0,0,0,0,0,0
302.04040349112444,308.24102169407143,1615.2524833742093,56.1590261949777,72.66827619393452,M,0,0,0,0,0,0
300.5953058651951,309.3810456410139,1404.754360912749,29.54673123304505,6.923672844320251,M,0,0,0,0,0,0
299.21546603072755,307.98625366467064,1469.8166544763496,41.41443082151155,117.49415704396078,M,1,0,0,0,1,0
300.0483311860852,305.60357779126593,1190.1807425184961,51.45465492296805,-95.25653120560465,L,0,0,0,0,0,0
297.93830854991785,310.16955398154863,1488.931168576962,44.43114350498192,92.3550145109228,M,0,0,0,0,0,0
298.121183211957,312.9759522462135,1512.654755382712,29.61163320965232,89.09712097437901,L,0,0,0,0,0,0
300.62206501626116,311.04955759539746,1478.9608249621333,48.16729828300886,93.22743747609483,M,0,0,0,0,0,0
299.98601772479776,310.1293771876433,1806.8990080536516,31.804194545589425,14.31030878136771,M,0,0,0,0,0,0
298.98678994070934,309.10342017043024,1261.420891142674,40.90301210012781,125.49879435636232,L,0,0,0,0,0,0
299.1175473972672,308.4624603699969,1764.401391094307,42.69978654991304,124.47806421375483,M,0,0,0,0,0,0
300.55409187492614,310.387451259733,1400.6050739212012,34.43061116216769,100.5984908705578,M,0,0,0,0,0,0
297.06602341717814,309.45435365752434,1346.100952041633,54.66163221062344,243.385366718804,M,0,0,0,0,0,0
301.15993595293617,310.1933579087848,1587.2085723890511,39.12632695705079,225.76383560506025,M,0,0,0,0,0,0
300.40689346858466,309.5883902174452,1777.5188907758961,56.21132644012515,168.26108351297154,M,0,0,0,0,0,0
301.04717800839967,309.8424404714573,1486.961070985217,35.13217761715367,172.22271787463285,L,0,0,0,0,0,0
299.70544319897175,309.6648939203644,1419.6961986423971,49.64230202353167,39.13859257120807,H,0,0,0,0,0,0
299.1199191179886,310.2255812931554,1412.460764130332,39.9075196396861,40.546778663746665,M,0,0,0,0,0,0
300.4784469440334,308.36903033877184,1549.3154408589105,29.4811336351156,34.893330759030874,M,1,0,1,0,0,0
302.7946244052778,308.7078021047792,1641.4410225136996,39.79380646475822,48.50430174116009,M,0,0,0,0,0,0
299.635744302479,310.5398206620901,1605.7115133076838,46.498338515421935,105.34312836114223,L,0,0,0,0,0,0
300.6192735245578,309.39090364385504,1600.7109359021008,28.146883516725676,157.2907571041207,M,0,0,0,0,0,0
302.4321285225677,309.2954626362192,1605.7296334232467,42.59235713786588,21.38594815381313,M,0,0,0,0,0,0
299.9626835591459,311.26657684003646,1890.3285561921532,30.1631351180147,115.39610385389189,L,0,0,0,0,0,0
300.9524049501129,310.18383877388146,1418.6319075613326,43.60293789311967,53.06003376373678,M,0,0,0,0,0,0
302.02362921972826,311.3345857381371,1357.6792568272842,31.181316403379924,133.79918445799984,M,0,0,0,0,0,0
303.42287866048036,307.16514946896257,1533.7188980136716,29.039711478137814,71.23889781502785,H,0,0,0,0,0,0
301.0406824553348,312.48803073629773,1488.669663161359,33.497562859376224,185.3814003908903,L,0,0,0,0,0,0
302.5195462461401,312.20178410478456,1536.058416542495,29.864449277119117,76.76024020247209,L,0,0,0,0,0,0
305.21598763499503,308.24071008826417,1498.6870100637673,35.84793018582266,168.79715439685089,L,0,0,0,0,0,0
299.5809864901497,311.9224547603174,1349.2021182726448,39.24179090889723,104.30273229580833,M,0,0,0,0,0,0
302.40602553540344,311.1447258995904,1476.578680134789,44.66479025115109,133.74034772875248,L,1,0,0,0,1,0
305.0698903228137,310.3705892989575,1413.5670069215555,44.35626483417288,159.9300145297963,L,0,0,0,0,0,0
300.70018692572404,311.94712261127154,1770.8687654705564,39.118204662291575,48.61115052645919,M,0,0,0,0,0,0
298.9255731000841,309.0565463497405,1821.4181333929073,39.31513212709343,180.70355946627055,M,0,0,0,0,0,0
301.5569250747146,310.8035733786908,1502.6948143499114,64.94347440939525,-23.55962780282968,L,0,0,0,0,0,0
297.22135241003804,309.12259043465264,1741.7176135107975,53.26268882114693,102.7864639043351,H,0,0,0,0,0,0
299.96987311107324,310.7110302110214,1569.977255310662,39.3456790199666,40.85603217650828,L,0,0,0,0,0,0
304.43739213557615,311.2282217380783,1400.4308627520957,47.70050328918502,85.86653326294962,M,0,0,0,0,0,0
302.1086638349867,309.36036335623805,1897.6079638512063,16.247185335656997,121.46512983834089,M,0,0,0,0,0,0
302.92870720127456,311.085129966092,1454.7184173383214,56.50546834595376,169.01951450618108,H,0,0,0,0,0,0
297.10543728893236,312.1854022395312,2110.34585685468,17.019997736870668,106.7131260073914,L,0,0,0,0,0,0
304.36043651667444,311.3574720144113,1330.8775547764028,51.85712119360222,215.38633268089703,L,0,0,0,0,0,0
297.6432782597237,309.8920389242547,1442.5269691428641,42.37318488130719,192.2963554375536,M,0,0,0,0,0,0
299.99667684064093,307.17826487830325,1271.3963223254068,31.37279163599179,48.68537401831534,M,0,0,0,0,0,0
301.09776184953796,309.8752769749921,2040.5220259683579,53.86557230138984,189.06879737775455,M,0,0,0,0,0,0
301.52381072377074,311.1209461627917,1671.4748413209893,39.15082617708719,163.84825465847922,H,1,0,0,0,1,0
302.56212617635765,308.6620670150332,1992.045833618432,42.03907038963406,135.1032246520916,M,0,0,0,0,0,0
302.9773440640221,311.55695249935684,1240.884712305734,21.49795772358958,27.358990916512823,M,0,0,0,0,0,0
301.91642561261165,311.6480803067517,1377.4178551712303,40.038455700638366,197.326422954986,L,0,0,0,0,0,0
303.6284832611552,310.90285770573735,1516.307310136254,35.26068525576574,56.6381244113989,H,0,0,0,0,0,0
302.3746405604825,311.48152791218064,1898.3139436694164,49.79954375318098,61.00420021164506,L,0,0,0,0,0,0
301.5635835760794,308.34105521734847,1640.695651483962,43.10910988822432,131.91342276413138,L,0,0,0,0,0,0
300.5714297130761,311.80408632095697,1715.761404625459,38.275834375106015,87.60560976544582,L,0,0,0,0,0,0
296.41469063249644,310.1375572188274,1426.279449790811,39.36323211664718,154.74627608643166,M,0,0,0,0,0,0
302.3829906423343,309.01810354014845,1398.3178829845265,29.90416247863641,205.55849649958827,H,0,0,0,0,0,0
304.23723467724346,310.9746625341755,1444.8086448367328,54.32036333516941,144.52008724634987,H,0,0,0,0,0,0
300.224540610728,307.4101329343902,1462.101691338054,42.55197335717745,112.81285036925291,M,0,0,0,0,0,0
300.7099104879339,311.47501416223344,1636.9464836726077,49.33397600873765,47.29222452417552,M,0,0,0,0,0,0
300.94020964794237,309.07956281203934,1407.2613493451684,47.01547286827302,94.77805224521826,L,0,0,0,0,0,0
299.35340464068116,311.0392754926692,1310.790698644819,45.07434344841128,158.61126863196196,M,0,0,0,0,0,0
299.1219965515146,309.89676059412284,1424.1822767855515,32.65751936040689,146.73334706973003,M,0,0,0,0,0,0
297.5793995086192,311.21835558706334,1338.9350619188308,26.98012682053912,58.34186707404543,L,1,0,1,0,0,0
300.3367164953351,308.3632007923979,1726.092310884362,57.74564041005403,138.71843175071078,L,0,0,0,0,0,0
301.20152484400126,310.01068007860187,1306.9023309763352,53.33819637677587,129.44332624671543,M,0,0,0,0,0,0
301.14970743388886,308.81651595100726,1416.217622364706,39.87768511090281,89.15043047802374,M,0,0,0,0,0,0
301.8507380760311,308.6117731519224,1236.679465630793,43.37007201771178,88.15630115591398,M,0,0,0,0,0,0
302.6958552885884,310.9351172816948,1592.1588478350563,39.762543203215,38.72070853255136,L,0,0,0,0,0,0
298.78788123426386,310.5265248872993,1610.7525082072834,39.99268071865763,-6.471123966862123,H,0,0,0,0,0,0
303.71737574094226,309.4266809546729,1454.0110598222284,25.87981250493879,176.6383628474461,M,0,0,0,0,0,0
301.13980203975655,310.3176771226559,1199.5791101085604,34.14041331364766,25.887229524504505,H,0,0,0,0,0,0
299.25396112715805,311.4971460706567,1441.7984463487967,46.9905285862824,64.72911051017303,M,1,0,0,0,1,0
297.8814721593774,308.3000599120224,1988.3014157883927,27.54185138317532,90.22885356255196,H,0,0,0,0,0,0
299.711051511865,309.76540603974206,1720.0370802266011,43.65706528526845,132.18960766240653,M,0,0,0,0,0,0
305.22307635467826,308.2829477274816,1445.8624696019237,50.036198311525226,81.32179131067682,L,0,0,0,0,0,0
299.0261488492844,309.5343205668938,1405.7783994103643,35.64203846781849,158.1174785468908,L,0,0,0,0,0,0
298.58895383986965,310.38390851405444,1364.1960194995715,48.9002926865257,5.353151342532115,L,0,0,0,0,0,0
305.52742500523647,310.9956580757475,1629.3225120705204,53.21287285886619,118.0299719625109,M,0,0,0,0,0,0
299.27060164297296,310.4960647482276,1245.0044066746113,29.129454091433423,124.86295678849936,L,0,0,0,0,0,0
302.142188255428,310.3590702334305,1749.4048043720545,44.02311200969374,-40.44927113136328,H,0,0,0,0,0,0
299.57526913290485,309.2321767791707,1716.0057880408403,52.753866678322666,70.71364839071339,M,0,0,0,0,0,0
299.49437480345824,311.2234204791751,1972.0257793378728,25.028825584350173,-4.653828300786557,M,0,0,0,0,0,0
299.2793051003029,308.6221039511314,1711.1846810552154,29.847152337659853,15.72836736775514,H,0,0,0,0,0,0
299.0703085513893,308.8048819507753,1591.3903287356616,50.90012995918482,189.3675906319949,M,0,0,0,0,0,0
304.1310949045799,309.2717685804052,1706.1889199149791,34.60569663219254,98.65146756423272,M,0,0,0,0,0,0
300.3007843718451,310.7627629745969,1486.1001174410214,45.68696219858354,32.48624423805748,L,0,0,0,0,0,0
300.83738234576896,307.16619301823147,1893.986084950149,52.60446972903094,99.09813212761726,L,0,0,0,0,0,0
300.6486837349543,309.75993006965854,1403.5904362287324,39.40549659576436,79.48158098243535,M,0,0,0,0,0,0
