Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type,Machine failure,TWF,HDF,PWF,OSF,RNF
299.40687528220514,308.92844276103455,1733.8027395642207,41.324080363734815,3.3084223239547867,M,0,0,0,0,0,0
300.4593752916659,312.92834819697595,1505.4021268611946,34.09871597578336,31.52091624818779,L,0,0,0,0,0,0
298.2962383771141,310.2889997933158,1806.1519461916168,47.66983203445598,292.25142127045206,M,0,0,0,0,0,0
302.8436710032732,309.02516678380897,1703.3148764320501,54.44549936336551,61.85731972812784,M,0,0,0,0,0,0
294.5377267946708,309.2498543190472,1458.5464960666206,37.539486486521575,53.5560982999053,L,0,0,0,0,0,0
298.19717957615774,308.02063235079703,1701.9876972179075,23.672382194506927,65.1039169659982,M,0,0,0,0,0,0
301.8024891556382,308.41641090751256,1488.2807163393095,43.4403326919132,131.96262816606753,M,0,0,0,0,0,0
302.1484110249018,311.8028539116605,1466.538867531303,26.82194210225643,154.43832084478868,L,0,0,0,0,0,0
300.7801817188942,310.3882892010186,1696.3183059747716,29.103018580804346,113.6000922568059,L,0,0,0,0,0,0
298.50025219499537,309.5830504964655,1761.66863186075,41.53235476268307,91.55880376017399,L,0,0,0,0,0,0
300.65300662158506,309.48721818077274,1729.3957630248008,20.820022728958243,138.98614794644828,H,0,0,0,0,0,0
301.2388178708461,309.8709709265631,1370.6641184088462,30.847732113926966,179.30688211979643,M,0,0,0,0,0,0
299.79394587415067,309.29122300994715,2028.8147109918766,30.396939216127304,39.05724369297069,M,0,0,0,0,0,0
299.43707988814896,306.4080094688987,1750.9488391838165,49.23108709473907,162.39644224303788,M,0,0,0,0,0,0
300.74090611442443,308.74726693788847,1467.0656413090192,44.19771325339055,14.399088417938884,L,0,0,0,0,0,0
298.21437679688773,308.764160928557,1464.303255083635,26.935258542851102,139.5451133456849,M,0,0,0,0,0,0
301.56668927294976,311.17081210523645,1233.6153013082353,47.526915437806736,162.2031515047207,M,0,0,0,0,0,0
298.565198103869,311.28936716232903,1629.0512055581703,28.27708284934596,158.71980226029012,M,0,0,0,0,0,0
299.52710056326725,310.81721934219763,1434.4464303268326,37.18630582526069,77.8314659654223,M,0,0,0,0,0,0
300.129138889863,307.9997139326682,1427.1538601831112,51.83281158169603,113.1623497120282,M,0,0,0,0,0,0
302.04908192293345,313.2027232671961,1795.9407198572053,45.230129191555804,61.74210952570716,M,0,0,0,0,0,0
301.24030424074215,310.74906305681463,1175.742395074213,34.795757030042175,80.2010137750358,L,0,0,0,0,0,0
300.93906679089605,311.79060535366466,1720.0012488781592,43.56869753470437,20.65655083189624,L,0,0,0,0,0,0
300.0055249498541,308.68803626861944,1856.359793601162,36.91905031202315,-27.32502044009513,H,0,0,0,0,0,0
301.1676726566523,309.6834317548528,1512.4239949212968,45.80848344627802,198.11503591561853,M,0,0,0,0,0,0
296.3880149387323,310.9048969863387,1692.5953225265673,49.531830109850866,195.28296865021707,L,0,0,0,0,0,0
301.8966995584661,309.16826786069385,1528.8975618515533,44.43071293201795,44.64120038848472,L,0,0,0,0,0,0
298.27103176526805,310.9699465244206,1438.097782517338,49.033752389374044,103.5591681442116,L,0,0,0,0,0,0
300.4705343587749,311.7637009066192,1465.7232186870121,37.014631272743195,108.70180656712618,L,0,0,0,0,0,0
297.7115084107951,306.2140467445658,1293.8813996229233,40.54220338660593,62.452216451063464,L,1,1,0,0,0,0
300.74440139564433,308.95995233414266,1675.780451099063,51.72174279522008,166.46613418623613,M,0,0,0,0,0,0
301.1032870177993,310.44743963033943,1484.9344508433612,49.54252065613267,81.41862626034174,M,0,0,0,0,0,0
295.0806012881427,308.9738846238596,1872.6222478372558,33.820091032217206,87.31985376530781,M,0,0,0,0,0,0
297.20391453258793,312.0554049700568,1575.6229065582952,28.033732658334507,171.2947383516704,M,0,0,0,0,0,0
298.45817726339936,309.1915651600144,1740.0649137596338,29.546924526269528,94.3650297231676,L,0,0,0,0,0,0
302.5046913880455,310.7993313501597,1659.705369112944,28.38086902759737,182.54380888818406,M,0,0,0,0,0,0
300.2560591680893,308.68573536712336,1506.2489126467542,41.61061833016527,154.8927279955156,M,0,0,0,0,0,0
298.8650857932196,309.41030432846975,1122.9808046896437,31.358677398534578,133.0397918554002,H,0,0,0,0,0,0
301.93032122096076,307.8473937664162,1444.0715303855682,59.26914811469712,82.97862035566037,M,0,0,0,0,0,0
299.4856072233453,310.5436021280405,1840.6837535041527,43.653719998794465,28.51122870248649,M,0,0,0,0,0,0
295.8595186084207,308.8076353378192,1666.1944533476544,53.24581016466988,126.47880269105903,M,0,0,0,0,0,0
302.66523316366005,307.8604038389564,1363.7613372058681,41.21183146395653,121.01243512421728,M,0,0,0,0,0,0
299.3583198424909,309.87741006475943,1472.2429443932122,55.31032572018673,93.28090415542378,H,0,0,0,0,0,0
299.2904196913894,309.9238740304653,1577.2204810411422,48.27787248976452,111.09407381557116,M,0,0,0,0,0,0
300.3948994141204,308.2963396931847,1539.4455489982515,47.94974353167467,132.9494653766634,H,0,0,0,0,0,0
300.4707727491599,310.31568124369505,1654.5694195846265,37.97539301678077,93.18945227001176,M,0,0,0,0,0,0
299.5153506458175,311.65956002355614,1134.143588696079,50.83252639612242,47.649147537316544,M,0,0,0,0,0,0
303.6566551954245,309.33154172064326,1606.426822612464,28.111637816587873,168.36116027817644,H,0,0,0,0,0,0
302.39940402543795,307.87336618363884,1637.633918294695,41.65708489021231,121.81072516234958,M,0,0,0,0,0,0
297.98334075581084,312.50256988787214,1595.5703776689422,34.617779245125455,225.14737577617436,L,0,0,0,0,0,0
301.7934582970916,309.29549959467425,1374.208744021193,50.64380403540278,27.58630845392581,M,0,0,0,0,0,0
301.0022568744183,308.1498895093009,1739.9744183021298,39.98118975101351,28.829769659118625,L,0,0,0,0,0,0
299.16318722281767,311.33763879100565,1606.7885017055116,54.068080844722964,34.29330481075621,M,0,0,0,0,0,0
298.7202515311129,309.4011508735607,1331.9043066448855,28.206374028008693,46.50588730207214,M,0,0,0,0,0,0
303.3633813531417,308.67061437632697,1187.4777371957741,71.21294073243337,212.47224549937775,M,0,0,0,0,0,0
300.28702919657695,308.43387655525834,1804.11202235244,44.262863045692995,40.262249540441985,M,0,0,0,0,0,0
301.7020574277606,311.47966762843083,1767.8402671601236,26.999016569392957,114.53460850516177,M,0,0,0,0,0,0
300.0800539014241,308.885484137884,1461.077803361684,33.86347333399337,228.813918542027,M,0,0,0,0,0,0
301.6326861106311,308.4617995911872,1340.599132665169,36.071269436764815,81.2049915325467,M,0,0,0,0,0,0
303.55502099040064,308.4760977863795,1946.5399294997785,43.28714456530405,58.275127922550766,M,1,0,0,0,0,1
298.39679727311506,309.2802886093983,1603.750786583887,49.44584648806024,116.8067797657007,M,0,0,0,0,0,0
300.96518305992635,313.23028300727884,1749.183412598849,36.20777361805687,127.8840343550778,L,0,0,0,0,0,0
301.3140720615894,307.5942566939945,1764.9265260591408,36.20217049591541,54.479939857913074,L,0,0,0,0,0,0
299.0247815563914,313.0198146068197,1572.8496379337805,51.61587310704595,138.47808325246186,H,0,0,0,0,0,0
301.069047566163,308.2031430495668,1528.2280316188824,17.214386577865493,0.950042869863239,M,0,0,0,0,0,0
301.15196367009656,309.40372848979274,1687.442185639443,24.1035343731499,62.966516280098936,L,0,0,0,0,0,0
299.9720670141736,310.5609362247823,1348.4153506086648,39.98808986663542,102.58710559500605,M,0,0,0,0,0,0
304.59319181966896,311.3186629468128,1444.1416235834542,63.80880386677739,182.83986980766224,L,0,0,0,0,0,0
298.09777096083246,312.98480632503464,1747.1701189856708,34.58495201582291,128.16130924065567,M,0,0,0,0,0,0
300.7269694462512,311.24001112899117,1640.288077782639,58.74200207583866,99.64255943860218,M,0,0,0,0,0,0
296.6291786865754,310.00980111224965,1744.727252062289,43.547785173646695,49.441359409473755,L,0,0,0,0,0,0
300.08767379587266,311.25271416982275,1783.011802981285,37.368637129243965,43.56000039552795,L,0,0,0,0,0,0
296.4680726078835,311.5738811127323,1378.9479168269727,41.310401312340005,6.541944079000217,M,0,0,0,0,0,0
300.99833379559703,307.4566290738226,1752.0919412770138,41.30724408744784,126.33199485998632,M,0,0,0,0,0,0
299.0391593624405,308.26770543891814,1249.2949150680486,37.897276283151164,137.0787115147774,M,0,0,0,0,0,0
303.025396182967,308.8880911459749,1588.1158488941462,44.02918152904807,140.0126623209373,L,0,0,0,0,0,0
299.91271859538176,311.0752024237562,1517.0438660881655,35.89774750596534,16.58458763246307,M,0,0,0,0,0,0
300.76019362957214,311.85384860581325,1646.6454651940523,32.55261535983025,159.44928994619198,M,0,0,0,0,0,0
299.87111149053106,312.6421903445655,1667.4008088735418,49.17840865549914,136.97117906361535,M,0,0,0,0,0,0
300.3692057362705,310.6576395390588,1581.3568352273398,8.189463075103411,76.79053706953106,M,0,0,0,0,0,0
300.76647660306844,311.3304074705084,1388.4513654428024,56.275255452248956,116.58122479530178,L,0,0,0,0,0,0
299.98193554834194,308.9702336312938,1374.0738361104768,36.238878923154594,167.3951673286929,L,0,0,0,0,0,0
297.3721316613466,310.1445979115762,1731.8447336070979,24.830293813803426,109.23134416448558,M,0,0,0,0,0,0
297.18647221522997,311.490212884406,1546.9966433014208,48.83937298531461,161.84444485348376,M,0,0,0,0,0,0
299.45950619404294,309.8498533077567,1287.4778618925773,47.79576497186351,118.5536771719812,L,0,0,0,0,0,0
296.8641967845515,310.2592459475976,1438.7772299987798,43.26961104119213,77.02509573452977,M,0,0,0,0,0,0
296.30473275826995,311.48742791161044,1621.1195971725738,36.893671264004126,138.80081887954483,M,0,0,0,0,0,0
300.1087725030832,312.79271773580706,1505.5938400601678,41.73590604425546,68.6542822954269,L,0,0,0,0,0,0
301.9134249236086,309.0813674415759,1552.619714498155,46.72355466459466,183.4320420728024,M,0,0,0,0,0,0
299.7976597371892,309.228916851178,1378.8047134634717,42.932950998968934,154.0954245401159,L,0,0,0,0,0,0
297.54994209940963,308.59776983024,1612.9436050114025,35.446542874271934,76.54313497528908,M,1,0,1,0,0,0
302.16434311888196,310.26092114175003,1408.7419792204687,49.131636768278334,174.25763058637716,M,0,0,0,0,0,0
300.40869966129173,311.04395992618583,1790.3151025137288,49.63649659375876,110.84765378861829,M,0,0,0,0,0,0
296.51723053363804,310.48580000506695,1611.7443780651813,62.67671936233883,123.79265859521158,M,0,0,0,0,0,0
299.0813552532587,311.4463024416593,1197.0651524312175,21.322966359524003,129.04418776715718,M,0,0,0,0,0,0
302.8280577412102,313.80466658049664,1319.4124220083477,42.31155596951701,186.67284905179298,M,0,0,0,0,0,0
300.2811738248143,311.5598222929561,1835.9429170053959,33.414580231893304,124.79728435282641,L,0,0,0,0,0,0
297.1599172066307,310.9569596077729,1271.9004250210958,61.018911476998206,175.53638508498832,M,0,0,0,0,0,0
295.6541043851561,310.3786021931959,1506.2922671575332,44.438530937036155,197.53747466682012,H,1,0,0,0,1,0
301.3771776439251,308.7645897325195,1709.772665431312,40.71774184293531,-30.917322462627595,L,0,0,0,0,0,0
298.9580373398408,308.4700581572809,1749.1362386188614,43.15016887948121,146.42322341387361,L,0,0,0,0,0,0
300.9100012774919,306.8430823846609,1684.0009578008403,51.99254654529288,89.6551995667991,M,0,0,0,0,0,0
302.73534179917345,308.83925657199507,1477.745542972922,52.87080427127225,75.57922898755254,M,0,0,0,0,0,0
297.09672373625847,308.6197562911677,1545.8794365066333,43.44792283383583,163.22301736393615,H,0,0,0,0,0,0
301.39717219011527,309.8401352761795,1762.9982077998422,47.57985921978324,219.65384800802636,L,0,0,0,0,0,0
298.0204311596948,312.59734433487864,1356.9739139195021,54.45320825052822,72.57624734511779,M,0,0,0,0,0,0
300.8462548112822,309.01840270304814,1446.9302449110505,32.63635605598475,161.0153077341372,M,0,0,0,0,0,0
299.3420557021099,306.71361367105624,1555.9137463115273,39.030743015683306,144.20279592329456,M,0,0,0,0,0,0
301.6934585115374,307.14604926462675,1442.7436811463633,22.07662309873543,151.14153197212482,M,0,0,0,0,0,0
300.42056029293974,311.2839536396391,1393.9473056245179,29.629708408753594,148.14433562450242,L,0,0,0,0,0,0
299.8493948617781,308.9422835353703,1715.5552364602304,35.28274795477802,15.40960031668574,M,0,0,0,0,0,0
303.40874091928913,310.64142367427104,1425.3072519228285,34.05257718321679,100.17113146351527,M,0,0,0,0,0,0
297.3830733127922,310.3934838173803,1579.3410652980872,38.71380101383683,60.09190336818908,H,0,0,0,0,0,0
299.20583200395527,310.64535639135727,1563.9814334982245,40.82661771449704,262.7157255455912,M,0,0,0,0,0,0
300.41375266719933,309.6137330416483,1515.5540711053206,50.63602442137068,27.816287341391686,L,0,0,0,0,0,0
303.48120800460055,308.67086355062946,1467.3087108714888,36.882697793119654,115.95123095299155,M,0,0,0,0,0,0
300.11052041142364,311.3509550185073,1602.3615072838409,53.30460336990612,129.81803217436723,H,0,0,0,0,0,0
299.5701324299701,308.14362829276484,1428.353912467171,27.17764570229844,177.54980283664003,L,0,0,0,0,0,0
298.1587956987907,309.91692762641253,1097.5522753922037,46.32769312608678,-7.318453056651279,M,0,0,0,0,0,0
295.9254603193177,307.5830680904484,1612.2114529366056,44.28463754029852,82.29268599204127,H,0,0,0,0,0,0
302.44162260844035,307.4542888887219,1419.582986375728,78.73664497785359,133.27675190477703,L,0,0,0,0,0,0
301.8788459548023,310.71969859051956,1598.0355384521336,46.37964230271024,125.19482104093092,M,0,0,0,0,0,0
298.85236575648565,310.0521232487461,1108.7520932503505,34.687589217504225,161.08400252923622,L,0,0,0,0,0,0
302.3618236295018,310.23237491661024,1233.862759627653,61.082738107622745,-3.1909666969429225,M,0,0,0,0,0,0
300.21664741956545,313.9850603433378,1416.9653729055644,45.22381858615978,132.03233479248766,M,0,0,0,0,0,0
301.5410617058007,310.4035268563377,1654.968935207477,36.733519950644634,103.93923362663651,L,0,0,0,0,0,0
300.22232420735185,309.4061893850378,1555.0360793117823,36.22305372621925,49.917866145551514,L,0,0,0,0,0,0
301.5728487755276,308.9038739610321,1419.2620376855582,31.388620110204535,177.38332460454004,L,0,0,0,0,0,0
301.926346408507,310.02878063098586,1628.0617277812264,49.69701759590119,38.408520918470145,L,0,0,0,0,0,0
301.770623848395,309.22347694906836,1710.2303209484269,39.80374602366025,187.5378257376775,M,0,0,0,0,0,0
296.77911338499183,309.65369923965784,1573.1209427704684,39.24608412681874,57.7198647707366,M,0,0,0,0,0,0
304.09680902066947,310.7177500362351,1383.6240769243611,30.316611137236357,143.15529214150507,H,0,0,0,0,0,0
299.88738027680466,312.34419494248834,1798.2356429574154,30.382585212068975,157.07952866006192,M,0,0,0,0,0,0
298.74228095510296,311.44243295342994,1738.4411326799177,30.75692925837979,80.53767014231323,M,0,0,0,0,0,0
301.2822259064582,308.466025674784,1576.2053831074827,43.41072024044393,88.03749134342561,M,0,0,0,0,0,0
299.0014239802395,309.82250738380526,1621.003076320765,34.438037941074505,13.729208105942774,M,0,0,0,0,0,0
296.78291270395397,310.9022774936538,1703.4903523959474,33.074700651227815,97.50202418631476,L,0,0,0,0,0,0
300.0745990551669,312.21391322256227,1742.9395799983536,31.552567758277995,201.45589347275057,M,0,0,0,0,0,0
301.5317325152285,308.6013377454526,1799.6518843449676,44.044536040844065,60.206743388346084,M,0,0,0,0,0,0
299.95268271037355,311.5564507083227,1380.7722816976066,37.69863991260704,69.77756071612882,L,0,0,0,0,0,0
301.35868398395513,309.6692122961683,1546.8006517153267,35.10531755732336,105.87994284826351,M,0,0,0,0,0,0
303.34221208105487,310.5529446048716,1328.4062187884247,38.105655424871266,238.96787995283557,M,0,0,0,0,0,0
299.8269270955517,310.47875461340647,1374.0874294421415,19.585269384518668,54.06108822476946,L,0,0,0,0,0,0
301.4891581744734,310.682066786354,1617.767864963033,62.53542814068646,105.32175594331572,M,0,0,0,0,0,0
302.9940507847217,309.27353069799295,1826.3646866027984,23.923781149502414,36.87242489374604,M,0,0,0,0,0,0
299.74221541458013,310.27796191863615,1510.6341574055432,45.557595329391845,96.97670076969663,M,1,0,0,1,0,0
300.08136800104705,308.97727850268,1935.9352047094985,51.929108502915255,126.96055086753138,M,0,0,0,0,0,0
300.4514726239022,310.6766739923962,1354.311499951016,23.113656731126095,90.63463632309012,M,0,0,0,0,0,0
299.92841108227276,311.33759950129286,1513.7956273328984,25.977237707119286,153.0550998193269,M,0,0,0,0,0,0
298.8213349756015,312.4494209644461,1501.0217919259876,35.591454612029835,77.97551463855092,M,0,0,0,0,0,0
297.48902711042837,311.3604142111015,1657.158862925007,34.92742169743494,68.9302541757265,L,0,0,0,0,0,0
300.06353095968154,311.43270171685066,1172.4810416032915,44.48376651694568,220.87192144742875,M,0,0,0,0,0,0
300.9496170719239,309.431847003736,1451.8498424744632,41.09578045887158,50.90883495066983,L,0,0,0,0,0,0
299.0900810086709,309.1515559908993,1445.5398179893791,37.67216484780333,141.01832426737508,L,0,0,0,0,0,0
301.2437931324934,308.5455083936694,1544.143524705662,42.71969640332427,21.492100456671736,M,1,0,0,0,1,0
299.5436968350908,309.7536247050376,1219.3691188533705,48.79185219318208,102.73461447392826,M,0,0,0,0,0,0
299.1186904744221,309.72395042745353,1579.2707014906796,50.92310768325724,40.27783724331161,M,0,0,0,0,0,0
302.16221221632986,308.15641415562595,1641.4968572817374,37.54756454524273,89.09647869468833,L,0,0,0,0,0,0
297.77248875206953,311.284533186655,1737.3343112930497,44.440312304154325,197.259526166577,M,1,0,1,0,0,0
303.74971804944516,308.9239103885451,1672.4549608439465,44.215017311228046,227.79684708425452,M,0,0,0,0,0,0
301.0025744242451,308.24102169407143,1577.513536628783,56.1590261949777,72.66827619393452,M,0,0,0,0,0,0
299.9270483366243,309.3810456410139,1387.2468645972494,29.54673123304505,6.923672844320251,M,0,0,0,0,0,0
299.0204032847395,307.98625366467064,1546.3431847668526,41.41443082151155,117.49415704396078,M,1,0,0,0,1,0
299.7544915831681,305.60357779126593,1138.0974552007995,51.454654922968054,-95.25653120560463,L,0,0,0,0,0,0
297.60498594969306,310.16955398154863,1381.46130571799,44.43114350498192,92.35501451092281,M,0,0,0,0,0,0
297.4368920477761,312.9759522462135,1550.8305454415347,29.611633209652318,89.09712097437901,L,0,0,0,0,0,0
299.53788679947115,311.04955759539746,1430.34672088061,48.16729828300886,93.22743747609485,M,0,0,0,0,0,0
299.88314963375683,310.1293771876433,1757.8013925826253,31.804194545589425,14.31030878136771,M,0,0,0,0,0,0
298.39785116179354,309.10342017043024,1261.2215223604949,40.90301210012781,125.49879435636231,L,0,0,0,0,0,0
299.0994190134603,308.4624603699969,1691.6738963582666,42.69978654991304,124.47806421375485,M,0,0,0,0,0,0
298.772704797737,310.387451259733,1549.9628987464107,34.43061116216769,100.59849087055781,M,0,0,0,0,0,0
297.0552505779672,309.45435365752434,1369.4614328651842,54.66163221062344,243.38536671880402,M,0,0,0,0,0,0
300.5992790162329,310.1933579087848,1487.2014914286692,39.12632695705079,225.76383560506022,M,0,0,0,0,0,0
298.9381011673966,309.5883902174452,1717.5858346399693,56.21132644012515,168.26108351297154,M,0,0,0,0,0,0
299.9127645951224,309.8424404714573,1523.5243637861438,35.13217761715367,172.22271787463285,L,0,0,0,0,0,0
299.07750396268574,309.66489392036436,1545.6867736957888,49.64230202353167,39.138592571208065,H,0,0,0,0,0,0
298.4263640777111,310.2255812931554,1350.519130620973,39.9075196396861,40.546778663746665,M,0,0,0,0,0,0
299.1203414538906,308.36903033877184,1479.7563237198226,29.481133635115597,34.893330759030874,M,1,0,1,0,0,0
301.4279266687344,308.7078021047792,1665.3927209266012,39.79380646475822,48.50430174116009,M,0,0,0,0,0,0
298.4689781535012,310.5398206620901,1752.6167086410119,46.498338515421935,105.34312836114225,L,0,0,0,0,0,0
299.4171373328539,309.39090364385504,1609.5047888467102,28.146883516725673,157.2907571041207,M,0,0,0,0,0,0
301.61528469056526,309.29546263621916,1516.653161347033,42.59235713786588,21.385948153813132,M,0,0,0,0,0,0
298.8291038753024,311.26657684003646,1843.5738898156953,30.1631351180147,115.39610385389187,L,0,0,0,0,0,0
299.69748061582516,310.18383877388146,1532.4430191733645,43.60293789311967,53.06003376373678,M,0,0,0,0,0,0
300.13528879564836,311.3345857381371,1312.0459963872827,31.181316403379924,133.79918445799984,M,0,0,0,0,0,0
302.479176890866,307.16514946896257,1433.4846295818695,29.039711478137818,71.23889781502785,H,0,0,0,0,0,0
299.97383555463455,312.48803073629773,1436.5520349669196,33.497562859376224,185.3814003908903,L,0,0,0,0,0,0
300.9660516377783,312.20178410478456,1652.0015367467406,29.864449277119114,76.76024020247209,L,0,0,0,0,0,0
302.93212910586254,308.24071008826417,1480.2758632511088,35.84793018582266,168.79715439685089,L,0,0,0,0,0,0
298.38624456660204,311.9224547603174,1438.2352712373474,39.24179090889723,104.30273229580833,M,0,0,0,0,0,0
301.23251510959454,311.1447258995904,1410.90705732837,44.66479025115109,133.74034772875248,L,1,0,0,0,1,0
304.3097613127276,310.3705892989575,1375.980400109344,44.356264834172876,159.9300145297963,L,0,0,0,0,0,0
299.92136314159075,311.94712261127154,1646.9307649932018,39.118204662291575,48.61115052645919,M,0,0,0,0,0,0
298.595575692745,309.0565463497405,1761.6666206013315,39.31513212709343,180.70355946627058,M,0,0,0,0,0,0
299.8255018401569,310.8035733786908,1572.3807967177386,64.94347440939525,-23.55962780282968,L,0,0,0,0,0,0
295.8651311621836,309.12259043465264,1611.5053100456344,53.26268882114693,102.7864639043351,H,0,0,0,0,0,0
299.3254447421622,310.7110302110214,1628.2750636721169,39.345679019966596,40.85603217650828,L,0,0,0,0,0,0
303.7959053108858,311.2282217380783,1554.5989401389527,47.70050328918502,85.86653326294962,M,0,0,0,0,0,0
300.86771736857054,309.36036335623805,1803.5551121405156,16.247185335656997,121.46512983834089,M,0,0,0,0,0,0
302.01067350167364,311.085129966092,1532.4368553135098,56.50546834595376,169.01951450618108,H,0,0,0,0,0,0
296.5064586365605,312.18540223953113,1984.0574779308233,17.019997736870668,106.7131260073914,L,0,0,0,0,0,0
302.7556572218851,311.3574720144113,1467.2711428709147,51.85712119360222,215.38633268089703,L,0,0,0,0,0,0
296.6302293062554,309.8920389242547,1478.9814734841632,42.37318488130719,192.2963554375536,M,0,0,0,0,0,0
299.2203414367452,307.17826487830325,1385.4338076472475,31.37279163599179,48.68537401831534,M,0,0,0,0,0,0
299.8302970311586,309.8752769749921,1867.0181906552516,53.86557230138984,189.06879737775458,M,0,0,0,0,0,0
300.9877587061128,311.1209461627917,1796.493430631798,39.15082617708719,163.84825465847922,H,1,0,0,0,1,0
301.66593057582116,308.6620670150332,1864.7736948695338,42.03907038963406,135.1032246520916,M,0,0,0,0,0,0
301.9475707003699,311.55695249935684,1316.6682242323789,21.49795772358958,27.358990916512823,M,0,0,0,0,0,0
301.06299032159563,311.6480803067517,1494.9332428521388,40.038455700638366,197.326422954986,L,0,0,0,0,0,0
302.85505467541157,310.90285770573735,1456.8943066165007,35.26068525576574,56.6381244113989,H,0,0,0,0,0,0
301.2030623446578,311.48152791218064,1829.4880474033853,49.79954375318098,61.00420021164506,L,0,0,0,0,0,0
300.1614907332622,308.34105521734847,1729.7701561739113,43.109109888224324,131.91342276413138,L,0,0,0,0,0,0
299.69026953880234,311.80408632095697,1587.432831751691,38.275834375106015,87.60560976544582,L,0,0,0,0,0,0
295.8704683033881,310.1375572188274,1407.6024376326375,39.36323211664718,154.74627608643166,M,0,0,0,0,0,0
301.5415667292474,309.01810354014845,1494.5761652418278,29.904162478636415,205.55849649958827,H,0,0,0,0,0,0
303.4208331674874,310.9746625341755,1553.7360157229966,54.320363335169404,144.52008724634987,H,0,0,0,0,0,0
298.7163605550898,307.4101329343902,1417.9570096808534,42.55197335717745,112.81285036925293,M,0,0,0,0,0,0
300.15791934179566,311.47501416223344,1749.037077552289,49.33397600873765,47.29222452417552,M,0,0,0,0,0,0
299.6026257492111,309.07956281203934,1554.4605298630258,47.01547286827302,94.77805224521826,L,0,0,0,0,0,0
298.72771568979874,311.0392754926692,1370.985518028945,45.07434344841128,158.61126863196196,M,0,0,0,0,0,0
298.2687710312098,309.89676059412284,1450.983525604622,32.65751936040689,146.73334706973003,M,0,0,0,0,0,0
297.4003692626761,311.21835558706334,1305.106498351714,26.98012682053912,58.341867074045425,L,1,0,1,0,0,0
299.1545368359445,308.3632007923979,1735.7350755467453,57.74564041005403,138.71843175071078,L,0,0,0,0,0,0
300.4769568885811,310.01068007860187,1421.387576467683,53.33819637677587,129.44332624671543,M,0,0,0,0,0,0
301.0362377361429,308.81651595100726,1348.0722277137465,39.87768511090281,89.15043047802374,M,0,0,0,0,0,0
300.377143084971,308.61177315192236,1337.5487839814966,43.370072017711784,88.15630115591398,M,0,0,0,0,0,0
302.1001310496812,310.9351172816948,1605.150249690787,39.762543203215,38.720708532551356,L,0,0,0,0,0,0
297.92320467479726,310.5265248872993,1627.116704107798,39.99268071865763,-6.471123966862123,H,0,0,0,0,0,0
302.81063182332235,309.4266809546729,1602.5623284972535,25.87981250493879,176.6383628474461,M,0,0,0,0,0,0
299.98668323051265,310.3176771226559,1332.8592954847647,34.14041331364766,25.887229524504505,H,0,0,0,0,0,0
298.20680317253914,311.4971460706567,1458.3559934806633,46.990528586282394,64.72911051017303,M,1,0,0,0,1,0
296.9109689619482,308.3000599120224,1898.5064755847702,27.541851383175317,90.22885356255196,H,0,0,0,0,0,0
299.7439994157101,309.76540603974206,1775.9615199341167,43.65706528526845,132.18960766240653,M,0,0,0,0,0,0
303.83043646792447,308.2829477274816,1416.976682409634,50.036198311525226,81.32179131067682,L,0,0,0,0,0,0
298.46432703812934,309.5343205668938,1417.7729714870661,35.64203846781849,158.1174785468908,L,0,0,0,0,0,0
297.3195364915968,310.38390851405444,1292.8387525290484,48.9002926865257,5.353151342532115,L,0,0,0,0,0,0
304.1857095565335,310.9956580757475,1703.2362797121607,53.21287285886619,118.0299719625109,M,0,0,0,0,0,0
298.2802160483656,310.4960647482276,1372.221052048116,29.129454091433423,124.86295678849936,L,0,0,0,0,0,0
301.42106684997873,310.3590702334305,1778.4007213623686,44.02311200969374,-40.449271131363275,H,0,0,0,0,0,0
299.0372137492772,309.2321767791707,1678.9156263124344,52.753866678322666,70.71364839071339,M,0,0,0,0,0,0
298.21296855628447,311.2234204791751,1846.7185544472843,25.028825584350173,-4.653828300786557,M,0,0,0,0,0,0
296.63289280196517,308.6221039511314,1714.652704605062,29.847152337659853,15.72836736775514,H,0,0,0,0,0,0
297.9983092047743,308.8048819507753,1538.2823726010429,50.900129959184824,189.36759063199491,M,0,0,0,0,0,0
302.1288306033601,309.2717685804052,1858.5145408178687,34.60569663219254,98.65146756423272,M,0,0,0,0,0,0
298.77956874426167,310.7627629745969,1605.206979735206,45.68696219858354,32.48624423805748,L,0,0,0,0,0,0
299.47433851586635,307.16619301823147,1818.493560966514,52.60446972903094,99.09813212761726,L,0,0,0,0,0,0
299.5979941310819,309.75993006965854,1421.956217058202,39.405496595764355,79.48158098243535,M,0,0,0,0,0,0
